id,name,pattern,primary_muscle,primary_region,cns_load,skill_level,compound,is_complex_lift,is_unilateral,metric_type,description,substitution_group,user_id,fatigue_factor,stimulus_factor,injury_risk_factor,min_recovery_hours,spinal_compression,tier,metabolic_demand,biomechanics_profile,embedding_description
116,Calves-SMR,mobility,calves,posterior lower,moderate,intermediate,false,false,false,reps,,calves_smr,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Calves-SMR Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CALVES Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: foam roll Tags: stretching, mobility Substitution group: calves_smr Coaching cues: Begin seated on the floor. Place a foam roller underneath your lower leg. Your other leg can either be crossed over the opposite or be placed on the floor, supporting some of your weight. This will be your starting position. | Place your hands to your side or just behind you, and press down to raise your hips off of the floor, placing much of your weight against your calf muscle. Roll from below the knee to above the ankle, pausing at points of tension for 10-30 seconds. Repeat for the other leg."
110,Cable Rope Rear-Delt Rows,horizontal_pull,full_body,full body,moderate,intermediate,true,false,false,time,,rope_rear_delt_rows,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Cable Rope Rear-Delt Rows Pattern: MovementPattern.HORIZONTAL_PULL Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: cable Tags: strength Substitution group: rope_rear_delt_rows Coaching cues: Sit in the same position on a low pulley row station as you would if you were doing seated cable rows for the back. | Attach a rope to the pulley and grasp it with an overhand grip. Your arms should be extended and parallel to the floor with the elbows flared out. | Keep your lower back upright and slide your hips back so that your knees are slightly bent. This will be your starting position. | Pull the cable attachment towards your upper chest, just below the neck, as you keep your elbows up and out to the sides. Continue this motion as you exhale until the elbows travel slightly behind the back. Tip: Keep your upper arms horizontal, perpendicular to the torso and parallel to the floor throughout the motion. | Go back to the initial position where the arms are extended and the shoulders are stretched forward. Inhale as you perform this portion of the movement. | Repeat for the recommended amount of repetitions."
388,Jumping Squats,squat,quadriceps,lower body,moderate,intermediate,true,false,false,reps,,,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Jumping Squats Pattern: MovementPattern.SQUAT Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Disciplines: crossfit"
111,Cable Russian Twists,isolation,core,full body,moderate,intermediate,false,false,false,reps,,russian_twists,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Cable Russian Twists Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: cable Tags: strength Disciplines: bodybuilding Substitution group: russian_twists Coaching cues: Connect a standard handle attachment, and position the cable to a middle pulley position. | Lie on a stability ball perpendicular to the cable and grab the handle with one hand. You should be approximately arm length away from the pulley, with the tension of the weight on the cable. | Grab the handle with both hands and fully extend your arms above your chest. You hands should be directly in-line with the pulley. If not, adjust the pulley up or down until they are. | Keep your hips elevated and abs engaged. Rotate your torso away from the pulley for a full-quarter rotation. Your body should be flat from head to knees. | Pause for a moment and in a slow and controlled manner reset to the starting position. You should still have side tension on the cable in the resting position. | Repeat the same movement to failure. | Then, reposition and repeat the same series of movements on the opposite side."
112,Cable Seated Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Cable Seated Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: cable Tags: strength Substitution group: crunch Coaching cues: Seat on a flat bench with your back facing a high pulley. | Grasp the cable rope attachment with both hands (with the palms of the hands facing each other) and place your hands securely over both shoulders. Tip: Allow the weight to hyperextend the lower back slightly. This will be your starting position. | With the hips stationary, flex the waist so the elbows travel toward the hips. Breathe out as you perform this step. | As you inhale, go back to the initial position slowly. | Repeat for the recommended amount of repetitions."
113,Cable Shrugs,isolation,upper_back,posterior upper,moderate,intermediate,false,false,false,reps,,shrugs,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Cable Shrugs Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.UPPER_BACK Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: cable Tags: strength Disciplines: bodybuilding Substitution group: shrugs Coaching cues: Grasp a cable bar attachment that is attached to a low pulley with a shoulder width or slightly wider overhand (palms facing down) grip. | Stand erect close to the pulley with your arms extended in front of you holding the bar. This will be your starting position. | Lift the bar by elevating the shoulders as high as possible as you exhale. Hold the contraction at the top for a second. Tip: The arms should remain extended at all times. Refrain from using the biceps to help lift the bar. Only the shoulders should be moving up and down. | Lower the bar back to the original position. | Repeat for the recommended amount of repetitions."
411,ring push ups,horizontal_push,full_body,full body,moderate,intermediate,true,false,false,reps,,,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: ring push ups Pattern: MovementPattern.HORIZONTAL_PUSH Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: rings Tags: crossfit Disciplines: crossfit"
115,Calf Stretch Hands Against Wall,mobility,calves,posterior lower,moderate,intermediate,false,false,false,reps,,calf_stretch_hands_against_wall,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Calf Stretch Hands Against Wall Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CALVES Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: calf_stretch_hands_against_wall Coaching cues: Stand facing a wall from several feet away. Stagger your stance, placing one foot forward. | Lean forward and rest your hands on the wall, keeping your heel, hip and head in a straight line. | Attempt to keep your heel on the ground. Hold for 10-20 seconds and then switch sides."
117,Car Drivers,isolation,full_body,full body,moderate,intermediate,false,false,false,reps,,car_drivers,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Car Drivers Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Tags: strength Disciplines: bodybuilding Substitution group: car_drivers Coaching cues: While standing upright, hold a barbell plate in both hands at the 3 and 9 o'clock positions. Your palms should be facing each other and your arms should be extended straight out in front of you. This will be your starting position. | Initiate the movement by rotating the plate as far to one side as possible. Use the same type of movement you would use to turn a steering wheel to one side. | Reverse the motion, turning it all the way to the opposite side. | Repeat for the recommended amount of repetitions."
121,Chest Push from 3 point stance,isolation,chest,anterior upper,moderate,intermediate,false,false,false,reps,,chest_push_from_3_point_stance,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Chest Push from 3 point stance Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: medicine_ball Tags: plyometrics Disciplines: bodybuilding Substitution group: chest_push_from_3_point_stance Coaching cues: Begin in a three point stance, squatted down with your back flat and one hand on the ground. Place the medicine ball directly in front of you. | To begin, take your first step as you pull the ball to your chest, positioning both hands to prepare for the throw. | As you execute the second step, explosively release the ball forward as hard as possible."
124,Circus Bell,isolation,full_body,full body,moderate,intermediate,false,false,false,reps,,circus_bell,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Circus Bell Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Disciplines: strongman, powerlifting, bodybuilding Substitution group: circus_bell Coaching cues: The circus bell is an oversized dumbbell with a thick handle. Begin with the dumbbell between your feet, and grip the handle with both hands. | Clean the dumbbell by extending through your hips and knees to deliver the implement to the desired shoulder, letting go with the extra hand. | Ensure that you get one of the dumbbell heads behind the shoulder to keep from being thrown off balance. To raise it overhead, dip by flexing the knees, and the drive upwards as you extend the dumbbell overhead, leaning slightly away from it as you do so. | Carefully guide the bell back to the floor, keeping it under control as much as possible. It is best to perform this event on a thick rubber mat to prevent damage to the floor."
125,Close-Grip EZ-Bar Press,isolation,triceps,posterior upper,moderate,intermediate,true,false,false,reps,,close_grip_ez_bar_press,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Close-Grip EZ-Bar Press Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.TRICEPS Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: ez curl bar Tags: strength Disciplines: bodybuilding Substitution group: close_grip_ez_bar_press Coaching cues: Lie on a flat bench with an EZ bar loaded to an appropriate weight. | Using a narrow grip lift the bar and hold it straight over your torso with your elbows in. The arms should be perpendicular to the floor. This will be your starting position. | Now lower the bar down to your lower chest as you breathe in. Keep the elbows in as you perform this movement. | Using the triceps to push the bar back up, press it back to the starting position by extending the elbows as you exhale. | Repeat."
128,Cross-Body Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,cross_body_crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Cross-Body Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: cross_body_crunch Coaching cues: Lie flat on your back and bend your knees about 60 degrees. | Keep your feet flat on the floor and place your hands loosely behind your head. This will be your starting position. | Now curl up and bring your right elbow and shoulder across your body while bring your left knee in toward your left shoulder at the same time. Reach with your elbow and try to touch your knee. Exhale as you perform this movement. Tip: Try to bring your shoulder up towards your knee rather than just your elbow and remember that the key is to contract the abs as you perform the movement; not just to move the elbow. | Now go back down to the starting position as you inhale and repeat with the left elbow and the right knee. | Continue alternating in this manner until all prescribed repetitions are done."
120,Chest And Front Of Shoulder Stretch,mobility,chest,anterior upper,moderate,intermediate,false,false,false,reps,,chest_and_front_of_shoulder_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Chest And Front Of Shoulder Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: chest_and_front_of_shoulder_stretch Coaching cues: Start off by standing with your legs together, holding a bodybar or a broomstick. | Take a slightly wider than shoulder width grip on the pole and hold it in front of you with your palms facing down. | Carefully lift the pole up and behind your head."
53,Leg Extension,isolation,quadriceps,anterior lower,low,beginner,false,false,false,reps,,leg_extension,,0.19999999999999998,0.5,0.2,12,none,bronze,anabolic,,"Movement: Leg Extension Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.LOW Skill level: SkillLevel.BEGINNER Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: machine Tags: hypertrophy Disciplines: bodybuilding Substitution group: leg_extension"
122,Chest Stretch on Stability Ball,mobility,chest,anterior upper,moderate,intermediate,false,false,false,reps,,chest_stretch_on_stability_ball,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Chest Stretch on Stability Ball Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: exercise ball Tags: stretching, mobility Substitution group: chest_stretch_on_stability_ball Coaching cues: Get on your hands and knees next to an exercise ball. | Place your elbows on top of the ball, keeping your arm out to your side. This will be your starting position. | Lower your torso towards the floor, keeping your elbow on top of the ball. Hold the stretch for 20-30 seconds, and repeat with the other arm."
131,Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,crunch_hands_overhead,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: crunch_hands_overhead Coaching cues: Lie on the floor with your back flat and knees bent with around a 60-degree angle between the hamstrings and the calves. | Keep your feet flat on the floor and stretch your arms overhead with your palms crossed. This will be your starting position. | Curl your upper body forward and bring your shoulder blades just off the floor. At all times, keep your arms aligned with your head, neck and shoulder. Don't move them forward from that position. Exhale as you perform this portion of the movement and hold the contraction for a second. | Slowly lower down to the starting position as you inhale. | Repeat for the recommended amount of repetitions."
133,Crunches,core,core,full body,moderate,intermediate,false,false,false,time,,crunches,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Crunches Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: crunches Coaching cues: Lie flat on your back with your feet flat on the ground, or resting on a bench with your knees bent at a 90 degree angle. If you are resting your feet on a bench, place them three to four inches apart and point your toes inward so they touch. | Now place your hands lightly on either side of your head keeping your elbows in. Tip: Don't lock your fingers behind your head. | While pushing the small of your back down in the floor to better isolate your abdominal muscles, begin to roll your shoulders off the floor. | Continue to push down as hard as you can with your lower back as you contract your abdominals and exhale. Your shoulders should come up off the floor only about four inches, and your lower back should remain on the floor. At the top of the movement, contract your abdominals hard and keep the contraction for a second. Tip: Focus on slow, controlled movement - don't cheat yourself by using momentum. | After the one second contraction, begin to come down slowly again to the starting position as you inhale. | Repeat for the recommended amount of repetitions."
134,Decline Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Decline Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: bench Tags: strength Substitution group: crunch Coaching cues: Secure your legs at the end of the decline bench and lie down. | Now place your hands lightly on either side of your head keeping your elbows in. Tip: Don't lock your fingers behind your head. | While pushing the small of your back down in the bench to better isolate your abdominal muscles, begin to roll your shoulders off it. | Continue to push down as hard as you can with your lower back as you contract your abdominals and exhale. Your shoulders should come up off the bench only about four inches, and your lower back should remain on the bench. At the top of the movement, contract your abdominals hard and keep the contraction for a second. Tip: Focus on slow, controlled movement - don't cheat yourself by using momentum. | After the one second contraction, begin to come down slowly again to the starting position as you inhale. | Repeat for the recommended amount of repetitions."
135,Decline Dumbbell Flyes,isolation,chest,anterior upper,moderate,intermediate,false,false,false,reps,,flyes,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Decline Dumbbell Flyes Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: flyes Coaching cues: Secure your legs at the end of the decline bench and lie down with a dumbbell on each hand on top of your thighs. The palms of your hand will be facing each other. | Once you are laying down, move the dumbbells in front of you at shoulder width. The palms of the hands should be facing each other and the arms should be perpendicular to the floor and fully extended. This will be your starting position. | With a slight bend on your elbows in order to prevent stress at the biceps tendon, lower your arms out at both sides in a wide arc until you feel a stretch on your chest. Breathe in as you perform this portion of the movement. Tip: Keep in mind that throughout the movement, the arms should remain stationary; the movement should only occur at the shoulder joint. | Return your arms back to the starting position as you squeeze your chest muscles and breathe out. Tip: Make sure to use the same arc of motion used to lower the weights. | Hold for a second at the contracted position and repeat the movement for the prescribed amount of repetitions."
434,Rope Cllimbs,conditioning,full_body,full body,moderate,intermediate,true,false,false,reps,,,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Rope Cllimbs Pattern: MovementPattern.CONDITIONING Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Disciplines: crossfit"
136,Decline Oblique Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,oblique_crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Decline Oblique Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: oblique_crunch Coaching cues: Secure your legs at the end of the decline bench and slowly lay down on the bench. | Raise your upper body off the bench until your torso is about 35-45 degrees if measured from the floor. | Put one hand beside your head and the other on your thigh. This will be your starting position. | Raise your upper body slowly from the starting position while turning your torso to the left. Continue crunching up as you exhale until your right elbow touches your left knee. Hold this contracted position for a second. Tip: Focus on keeping your abs tight and keeping the movement slow and controlled. | Lower your body back down slowly to the starting position as you inhale. | After completing one set on the right for the recommended amount of repetitions, switch to your left side. Tip: Focus on really twisting your torso and feeling the contraction when you are in the up position."
137,Decline Reverse Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,reverse_crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Decline Reverse Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: reverse_crunch Coaching cues: Lie on your back on a decline bench and hold on to the top of the bench with both hands. Don't let your body slip down from this position. | Hold your legs parallel to the floor using your abs to hold them there while keeping your knees and feet together. Tip: Your legs should be fully extended with a slight bend on the knee. This will be your starting position. | While exhaling, move your legs towards the torso as you roll your pelvis backwards and you raise your hips off the bench. At the end of this movement your knees will be touching your chest. | Hold the contraction for a second and move your legs back to the starting position while inhaling. | Repeat for the recommended amount of repetitions."
138,Machine Dips,isolation,triceps,posterior upper,moderate,intermediate,false,false,false,reps,Dips performed on a machine,dips,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Machine Dips Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.TRICEPS Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: machine Tags: strength Disciplines: bodybuilding Substitution group: dips Description: Dips performed on a machine Coaching cues: Sit securely in a dip machine, select the weight and firmly grasp the handles. | Now keep your elbows in at your sides in order to place emphasis on the triceps. The elbows should be bent at a 90 degree angle. | As you contract the triceps, extend your arms downwards as you exhale. Tip: At the bottom of the movement, focus on keeping a little bend in your arms to keep tension on the triceps muscle. | Now slowly let your arms come back up to the starting position as you inhale. | Repeat for the recommended amount of repetitions."
141,Double Kettlebell Windmill,isolation,core,full body,moderate,intermediate,false,false,false,reps,,double_windmill,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Double Kettlebell Windmill Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: kettlebell Tags: strength Disciplines: bodybuilding Substitution group: double_windmill Coaching cues: Place a kettlebell in front of your front foot and clean and press a kettlebell overhead with your opposite arm. Clean the kettlebell to your shoulder by extending through the legs and hips as you pull the kettlebell towards your shoulders. Rotate your wrist as you do so, so that the palm faces forward. | Keeping the kettlebell locked out at all times, push your butt out in the direction of the locked out kettlebell. Turn your feet out at a forty-five degree angle from the arm with the locked out kettlebell. | Bending at the hip to one side, sticking your butt out, slowly lean until you can retrieve the kettlebell from the floor. Keep your eyes on the kettlebell that you hold over your head at all times. | Pause for a second after retrieving the kettlebell from the ground and reverse the motion back to the starting position."
144,Dumbbell Lying Pronation,isolation,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,lying_pronation,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dumbbell Lying Pronation Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: lying_pronation Coaching cues: Lie on a flat bench face down with one arm holding a dumbbell and the other hand on top of the bench folded so that you can rest your head on it. | Bend the elbows of the arm holding the dumbbell so that it creates a 90-degree angle between the upper arm and the forearm. | Now raise the upper arm so that the forearm is perpendicular to the floor and the upper arm is perpendicular to your torso. Tip: The upper arm should be parallel to the floor and also creating a 90-degree angle with your torso. This will be your starting position. | As you breathe out, externally rotate your forearm so that the dumbbell is lifted forward as you maintain the 90 degree angle bend between the upper arms and the forearm. You will continue this external rotation until the forearm is parallel to the floor. At this point you will hold the contraction for a second. | As you breathe in, slowly go back to the starting position. | Repeat for the recommended amount of repetitions."
